Brand,Model,Fuel_Type,Transmission,Body_Type,Color,Price_INR,Engine_Size,Horsepower,Top_Speed,Customisable_Interiors,Mileage_kmpl,Units_Sold,Profitability
Honda,HON344,Petrol,Manual,Sedan,White,2822000.0,2.5,142,186,Yes,13.4,366,1
BMW,BMW566,Electric,Manual,Hatchback,Blue,6211000.0,3.7,319,228,Yes,34.7,235,1
Kia,KIA676,Diesel,Automatic,Coupe,Grey,1576000.0,2.7,198,216,No,17.5,491,1
Maruti Suzuki,MAR407,Diesel,Automatic,Hatchback,Red,1072000.0,1.1,99,134,No,15.7,110,1
Mercedes,MER396,Hybrid,Manual,SUV,Silver,12709000.0,2.1,447,230,No,24.3,30,0
Hyundai,HYU256,Petrol,Automatic,Sedan,Black,1884000.0,1.4,197,165,Yes,13.8,750,1
Hyundai,HYU718,Electric,Manual,Coupe,Grey,3876000.0,2.7,228,195,Yes,34.6,290,1
Hyundai,HYU292,Diesel,Manual,Sedan,White,1814000.0,2.5,183,157,No,15.1,505,1
Ford,FOR863,Diesel,Manual,Hatchback,Silver,3077000.0,3.3,170,198,Yes,18.6,390,1
Hyundai,HYU388,Petrol,Manual,Hatchback,Green,2020000.0,1.7,211,200,No,12.5,409,1
Toyota,TOY495,Hybrid,Manual,Sedan,White,4233000.0,2.2,238,219,No,27.8,153,1
Toyota,TOY922,Diesel,Manual,Pickup,Black,3131000.0,2.1,100,185,Yes,14.9,601,1
Tata,TAT354,Petrol,Manual,Coupe,Silver,1389000.0,1.8,83,129,No,15.7,340,1
Hyundai,HYU616,Petrol,Manual,Hatchback,Black,4456000.0,3.0,122,171,Yes,19.4,496,1
Hyundai,HYU518,Petrol,Automatic,Hatchback,Silver,2255000.0,2.5,155,146,No,17.0,468,1
Hyundai,HYU250,Petrol,Automatic,Hatchback,Red,1803000.0,2.6,171,179,Yes,12.5,406,1
Mercedes,MER673,Petrol,Automatic,Pickup,White,11143000.0,3.8,343,181,Yes,13.0,490,1
BMW,BMW545,Electric,Manual,SUV,Green,9096000.0,4.0,335,233,No,36.1,196,1
Maruti Suzuki,MAR984,Petrol,Automatic,Pickup,Green,1176000.0,1.8,74,147,Yes,13.6,752,1
Honda,HON445,Diesel,Manual,Hatchback,White,3921000.0,2.1,123,195,Yes,14.0,426,1
Audi,AUD665,Petrol,Manual,Pickup,Green,13941000.0,3.0,397,242,Yes,18.3,329,1
Toyota,TOY841,Petrol,Automatic,Pickup,Black,3933000.0,1.4,237,189,No,19.0,247,1
Audi,AUD295,Electric,Automatic,Sedan,White,12172000.0,2.3,367,208,No,27.3,344,1
Mahindra,MAH996,Petrol,Automatic,Pickup,Grey,5235000.0,3.3,232,203,No,17.5,186,1
Mahindra,MAH511,Petrol,Automatic,Pickup,Black,4797000.0,3.2,209,214,Yes,16.4,344,1
Kia,KIA861,Hybrid,Manual,SUV,Grey,3134000.0,3.4,164,191,Yes,23.7,556,1
Audi,AUD711,Hybrid,Automatic,Hatchback,Black,12495000.0,3.5,261,225,No,29.1,378,1
Maruti Suzuki,MAR681,Petrol,Automatic,Pickup,Blue,552000.0,1.1,67,175,Yes,17.3,615,1
Kia,KIA641,Diesel,Automatic,Hatchback,Grey,2900000.0,3.0,115,170,No,15.7,435,1
Maruti Suzuki,MAR759,Petrol,Manual,Sedan,Blue,1025000.0,1.4,64,131,Yes,14.7,517,1
Tata,TAT964,Diesel,Automatic,Hatchback,White,1099000.0,1.1,93,156,Yes,18.9,576,1
Kia,KIA841,Diesel,Automatic,SUV,Grey,3512000.0,1.9,111,152,No,19.8,308,1
BMW,BMW618,Petrol,Manual,Hatchback,Grey,6915000.0,3.5,236,236,No,16.6,265,1
Mahindra,MAH582,Hybrid,Manual,Sedan,Black,3167000.0,2.3,130,187,Yes,27.2,313,1
Hyundai,HYU194,Petrol,Manual,Hatchback,Silver,3684000.0,1.5,177,167,Yes,17.6,201,1
Toyota,TOY108,Petrol,Automatic,Hatchback,Red,1458000.0,2.7,106,145,Yes,17.8,518,1
Hyundai,HYU678,Petrol,Manual,SUV,Red,3175000.0,2.4,203,165,Yes,12.3,592,1
Mahindra,MAH968,Diesel,Automatic,Coupe,Silver,1937000.0,1.7,143,246,No,18.4,78,1
Toyota,TOY703,Diesel,Automatic,Pickup,Blue,3448000.0,3.2,164,180,Yes,13.1,346,1
Mercedes,MER629,Hybrid,Manual,Coupe,Black,10070000.0,3.2,274,306,Yes,20.6,210,1
BMW,BMW414,Petrol,Automatic,Sedan,Green,13419000.0,2.6,356,241,No,13.1,348,1
Kia,KIA249,Petrol,Manual,Sedan,Silver,1636000.0,1.9,115,148,No,17.4,446,1
Mercedes,MER556,Petrol,Automatic,Pickup,White,15145000.0,4.0,212,220,Yes,15.1,33,0
Kia,KIA523,Petrol,Manual,Sedan,Red,2568000.0,1.9,238,199,Yes,13.1,52,1
Mercedes,MER782,Petrol,Automatic,Pickup,Grey,18563000.0,4.9,266,204,Yes,16.8,160,0
Mahindra,MAH310,Petrol,Automatic,SUV,Grey,2794000.0,1.7,195,166,No,17.2,527,1
Maruti Suzuki,MAR444,Petrol,Manual,SUV,White,1706000.0,1.5,102,147,No,12.9,467,1
Kia,KIA922,Electric,Manual,Sedan,Green,1731000.0,1.8,100,196,No,30.5,275,1
Maruti Suzuki,MAR370,Petrol,Manual,Pickup,White,950000.0,1.2,87,173,Yes,13.5,885,1
Hyundai,HYU555,Diesel,Manual,Pickup,Silver,3643000.0,3.4,191,175,No,17.7,600,1
Ford,FOR388,Diesel,Automatic,SUV,White,4391000.0,2.4,222,216,No,16.0,531,1
Maruti Suzuki,MAR962,Hybrid,Automatic,Pickup,White,1632000.0,1.6,106,169,Yes,20.3,728,1
Tata,TAT368,Electric,Manual,SUV,Blue,1714000.0,1.7,62,146,Yes,37.3,605,1
Mercedes,MER633,Diesel,Manual,Coupe,Grey,15860000.0,2.7,336,296,No,18.0,173,0
Mercedes,MER420,Petrol,Automatic,SUV,Silver,15972000.0,4.3,375,233,No,15.4,206,0
Mercedes,MER964,Petrol,Automatic,Sedan,White,18911000.0,4.3,336,245,Yes,19.3,239,0
Maruti Suzuki,MAR791,Diesel,Manual,SUV,Silver,1382000.0,1.3,75,150,Yes,16.6,795,1
Maruti Suzuki,MAR822,Petrol,Manual,Coupe,Black,1048000.0,1.9,93,151,No,15.5,761,1
Maruti Suzuki,MAR313,Hybrid,Manual,Pickup,Grey,1604000.0,1.6,91,130,Yes,22.8,392,1
Audi,AUD616,Diesel,Manual,SUV,Silver,12659000.0,4.4,296,194,No,12.7,121,0
Hyundai,HYU441,Petrol,Manual,SUV,Blue,1830000.0,2.8,123,180,No,14.4,824,1
BMW,BMW317,Diesel,Manual,Sedan,Silver,15219000.0,2.7,293,247,Yes,14.5,44,0
BMW,BMW111,Hybrid,Manual,Pickup,Black,8043000.0,3.9,427,211,Yes,26.3,412,1
Mercedes,MER666,Diesel,Automatic,Coupe,Blue,12930000.0,3.2,346,231,No,15.0,363,1
Hyundai,HYU729,Petrol,Manual,Pickup,Red,2489000.0,2.7,124,160,No,17.2,524,1
Kia,KIA680,Petrol,Automatic,Coupe,Grey,3659000.0,2.3,143,243,No,13.1,493,1
Mercedes,MER568,Petrol,Automatic,Pickup,Grey,16140000.0,4.8,376,201,Yes,14.8,367,1
Hyundai,HYU467,Petrol,Manual,Pickup,Grey,2537000.0,1.3,236,145,Yes,17.6,658,1
Ford,FOR626,Diesel,Manual,Hatchback,Silver,3231000.0,2.9,138,199,No,14.7,422,1
Mercedes,MER311,Petrol,Manual,Pickup,White,14239000.0,2.5,265,214,Yes,18.2,81,0
Ford,FOR273,Petrol,Automatic,Sedan,Silver,1791000.0,1.9,167,183,Yes,15.4,451,1
Honda,HON632,Diesel,Manual,Pickup,Silver,3704000.0,2.2,241,160,No,17.0,224,1
BMW,BMW219,Petrol,Automatic,Sedan,Silver,9445000.0,3.1,226,213,Yes,15.1,365,1
Kia,KIA545,Petrol,Automatic,SUV,Green,1935000.0,2.2,157,150,Yes,13.0,551,1
Tata,TAT590,Petrol,Automatic,SUV,Silver,1943000.0,1.1,67,123,No,16.3,643,1
Mahindra,MAH905,Petrol,Manual,Hatchback,Blue,3446000.0,2.1,217,194,No,19.9,271,1
Kia,KIA748,Diesel,Manual,Hatchback,White,2849000.0,1.9,129,152,Yes,14.6,411,1
Audi,AUD900,Hybrid,Manual,Coupe,Silver,14724000.0,4.9,330,263,No,20.4,262,1
Hyundai,HYU628,Petrol,Manual,Sedan,Red,2105000.0,2.2,249,164,Yes,14.2,684,1
Kia,KIA176,Petrol,Automatic,Pickup,Black,1729000.0,2.6,104,201,No,19.4,215,1
Hyundai,HYU439,Petrol,Manual,Pickup,Red,3495000.0,3.1,176,209,Yes,18.4,569,1
Mercedes,MER256,Petrol,Manual,Hatchback,Red,8325000.0,3.9,182,207,No,13.9,178,1
Mahindra,MAH278,Hybrid,Automatic,Sedan,Green,3835000.0,2.9,213,198,Yes,22.9,397,1
Audi,AUD217,Diesel,Automatic,Coupe,Silver,14245000.0,3.6,341,200,Yes,14.1,222,1
Maruti Suzuki,MAR450,Petrol,Manual,Sedan,Black,1213000.0,1.2,68,132,No,16.4,655,1
Mahindra,MAH323,Diesel,Manual,Sedan,White,3973000.0,2.0,141,185,No,14.9,266,1
Tata,TAT902,Petrol,Automatic,Sedan,Silver,1421000.0,1.5,106,153,No,13.9,613,1
Hyundai,HYU943,Diesel,Manual,Sedan,Black,2139000.0,3.4,218,141,Yes,18.6,629,1
Audi,AUD929,Petrol,Manual,Sedan,White,5957000.0,4.3,233,230,No,12.1,631,1
Audi,AUD813,Diesel,Manual,SUV,Black,12354000.0,2.1,243,198,Yes,13.3,30,0
Kia,KIA975,Petrol,Manual,Pickup,Silver,4629000.0,2.5,180,157,Yes,15.3,326,1
Hyundai,HYU688,Petrol,Automatic,Pickup,Red,1904000.0,3.0,142,200,Yes,15.0,570,1
Toyota,TOY551,Diesel,Automatic,SUV,Green,1844000.0,2.4,235,140,Yes,13.3,462,1
Audi,AUD479,Petrol,Manual,Sedan,White,17615000.0,4.7,370,249,Yes,12.7,536,1
Hyundai,HYU800,Petrol,Manual,Pickup,Silver,4133000.0,3.0,236,168,Yes,12.3,620,1
Hyundai,HYU360,Diesel,Manual,Coupe,Black,2532000.0,2.7,124,236,Yes,13.8,550,1
Mercedes,MER525,Petrol,Manual,Pickup,Black,14497000.0,3.0,382,210,Yes,13.4,157,0
Toyota,TOY108,Hybrid,Manual,Sedan,White,1776000.0,2.8,151,213,No,25.4,204,1
Ford,FOR634,Diesel,Automatic,Sedan,Green,1930000.0,2.6,183,203,Yes,13.6,154,1
Maruti Suzuki,MAR310,Diesel,Automatic,Coupe,Grey,989000.0,1.1,77,145,Yes,19.7,775,1
Audi,AUD214,Hybrid,Manual,Hatchback,White,8164000.0,2.4,249,197,No,25.8,344,1
BMW,BMW284,Diesel,Manual,SUV,Red,11831000.0,4.6,446,204,Yes,17.6,86,0
BMW,BMW605,Diesel,Manual,SUV,Red,16137000.0,2.6,378,204,No,14.9,334,1
Ford,FOR153,Petrol,Automatic,Pickup,Blue,2934000.0,3.2,112,144,Yes,15.2,372,1
BMW,BMW876,Hybrid,Automatic,Coupe,Blue,16888000.0,4.6,380,309,Yes,27.5,197,0
Honda,HON870,Electric,Manual,Pickup,White,3965000.0,1.6,169,219,No,35.2,508,1
Tata,TAT343,Petrol,Manual,SUV,Black,794000.0,1.0,75,174,No,17.3,609,1
BMW,BMW588,Hybrid,Manual,Coupe,Silver,17914000.0,3.3,432,255,No,22.0,107,0
Tata,TAT353,Petrol,Automatic,Pickup,Silver,608000.0,1.3,113,152,No,17.1,430,1
Tata,TAT223,Hybrid,Automatic,SUV,Black,2150000.0,1.5,110,139,Yes,29.8,530,1
Hyundai,HYU290,Hybrid,Automatic,Sedan,Grey,3123000.0,1.6,152,165,No,20.9,493,1
Kia,KIA611,Petrol,Automatic,Coupe,Blue,3692000.0,3.5,179,218,No,12.3,356,1
Audi,AUD759,Diesel,Manual,Coupe,White,18283000.0,4.6,271,265,No,16.4,78,0
Audi,AUD692,Petrol,Manual,Pickup,Grey,15445000.0,4.1,393,181,Yes,19.5,243,1
Audi,AUD972,Electric,Manual,Sedan,Green,14863000.0,3.5,197,196,No,33.7,134,0
Hyundai,HYU622,Petrol,Automatic,Coupe,Black,1637000.0,2.2,142,237,No,12.9,421,1
Kia,KIA342,Petrol,Manual,Coupe,Grey,3084000.0,1.7,187,227,No,12.6,602,1
Audi,AUD137,Electric,Manual,SUV,Red,15323000.0,4.6,197,222,Yes,33.9,258,1
Mahindra,MAH264,Petrol,Manual,SUV,White,4172000.0,2.8,94,146,Yes,17.8,371,1
Maruti Suzuki,MAR767,Petrol,Manual,Hatchback,Black,1426000.0,1.1,96,168,Yes,18.0,476,1
Ford,FOR896,Hybrid,Automatic,Hatchback,Green,4695000.0,3.2,140,205,Yes,21.6,220,1
Mahindra,MAH946,Diesel,Automatic,Sedan,Green,1734000.0,1.6,104,208,No,16.6,400,1
Ford,FOR901,Electric,Manual,SUV,Silver,3606000.0,1.4,193,197,No,35.7,280,1
Hyundai,HYU254,Petrol,Manual,Sedan,White,3247000.0,1.6,140,207,No,19.2,499,1
Tata,TAT860,Petrol,Manual,Pickup,Silver,1089000.0,1.3,84,142,No,16.5,648,1
Honda,HON509,Hybrid,Manual,Pickup,Blue,2016000.0,3.4,239,214,No,28.8,277,1
Audi,AUD681,Petrol,Automatic,Hatchback,White,5478000.0,2.3,267,215,Yes,19.9,349,1
Mahindra,MAH633,Hybrid,Manual,SUV,Grey,2899000.0,2.4,201,154,Yes,29.3,34,0
Maruti Suzuki,MAR814,Petrol,Manual,SUV,Silver,2140000.0,1.6,89,154,No,18.0,634,1
Toyota,TOY613,Hybrid,Manual,Pickup,White,2259000.0,3.2,243,185,No,26.8,348,1
Mahindra,MAH229,Petrol,Manual,Pickup,Black,4662000.0,2.8,157,194,Yes,16.2,447,1
Honda,HON221,Petrol,Automatic,Sedan,Silver,1940000.0,3.0,180,203,Yes,13.2,683,1
Tata,TAT460,Petrol,Manual,SUV,Grey,2382000.0,1.9,111,134,Yes,18.7,533,1
Ford,FOR297,Diesel,Manual,SUV,Black,1690000.0,1.7,107,208,No,12.9,289,1
BMW,BMW646,Petrol,Automatic,Coupe,Grey,13430000.0,4.6,292,265,No,13.3,163,0
Toyota,TOY660,Petrol,Manual,Sedan,Silver,2016000.0,1.5,155,187,No,14.3,311,1
Toyota,TOY665,Diesel,Manual,Hatchback,Silver,2649000.0,2.1,236,192,Yes,12.3,483,1
Mercedes,MER863,Petrol,Manual,Coupe,Silver,5277000.0,2.6,265,258,No,18.7,50,0
Audi,AUD359,Electric,Manual,SUV,Blue,9430000.0,2.0,437,189,Yes,29.3,30,0
Audi,AUD706,Electric,Automatic,Coupe,White,8061000.0,3.5,431,212,Yes,31.6,457,1
Maruti Suzuki,MAR343,Petrol,Manual,Coupe,Silver,1423000.0,1.9,84,150,No,17.6,746,1
Hyundai,HYU447,Petrol,Automatic,Pickup,Grey,2696000.0,1.6,140,147,Yes,15.5,411,1
Ford,FOR936,Petrol,Manual,Sedan,Silver,3647000.0,3.3,144,157,Yes,19.1,389,1
Toyota,TOY919,Hybrid,Automatic,Pickup,Black,3142000.0,1.4,155,193,Yes,25.7,568,1
Ford,FOR479,Petrol,Manual,SUV,White,3852000.0,1.9,203,219,No,15.1,647,1
Hyundai,HYU482,Petrol,Manual,Pickup,Grey,3496000.0,1.8,135,214,No,12.2,536,1
Audi,AUD890,Diesel,Manual,Sedan,Blue,10119000.0,3.9,232,184,No,15.0,30,0
Honda,HON762,Petrol,Manual,Hatchback,Silver,3166000.0,2.5,186,183,Yes,14.0,413,1
Mahindra,MAH167,Diesel,Manual,Pickup,Black,2102000.0,2.9,134,179,Yes,14.6,323,1
Mahindra,MAH998,Hybrid,Manual,Hatchback,Red,3154000.0,2.0,249,168,No,26.3,344,1
Honda,HON510,Diesel,Manual,Coupe,Black,3238000.0,2.5,169,236,No,12.4,574,1
Mercedes,MER510,Diesel,Automatic,Pickup,Grey,17854000.0,3.8,409,180,No,19.0,254,0
Kia,KIA790,Petrol,Manual,Hatchback,Red,2926000.0,2.8,190,153,No,16.1,256,1
Honda,HON530,Diesel,Manual,Coupe,White,2436000.0,2.5,208,185,Yes,16.1,224,1
Tata,TAT650,Petrol,Manual,Pickup,White,2086000.0,1.5,70,126,No,16.3,629,1
Mahindra,MAH693,Electric,Manual,Sedan,Red,2168000.0,1.6,94,185,No,34.0,344,1
Audi,AUD280,Petrol,Manual,SUV,White,20458000.0,4.9,419,236,No,13.7,93,0
Mahindra,MAH279,Petrol,Automatic,Sedan,Red,1938000.0,2.2,189,208,No,13.9,627,1
Hyundai,HYU586,Electric,Manual,Sedan,White,2635000.0,2.2,126,218,Yes,32.1,504,1
Hyundai,HYU885,Hybrid,Manual,Pickup,Green,2872000.0,1.7,172,160,No,22.0,256,1
Hyundai,HYU164,Electric,Manual,Pickup,White,3380000.0,1.3,96,210,Yes,26.9,732,1
Mahindra,MAH106,Petrol,Automatic,Coupe,White,1416000.0,1.6,221,236,Yes,14.7,313,1
Maruti Suzuki,MAR733,Petrol,Automatic,SUV,Grey,2004000.0,1.1,108,130,Yes,15.1,912,1
Honda,HON745,Petrol,Manual,SUV,Blue,2203000.0,2.8,198,183,No,17.6,635,1
Mahindra,MAH482,Diesel,Manual,Hatchback,Green,2013000.0,2.2,114,174,No,17.6,393,1
Honda,HON214,Hybrid,Automatic,SUV,Silver,3631000.0,2.8,139,192,No,23.7,425,1
Mahindra,MAH857,Hybrid,Manual,Pickup,Silver,3742000.0,2.9,235,175,No,23.6,368,1
BMW,BMW369,Petrol,Manual,Coupe,Red,10751000.0,3.0,356,311,No,13.0,388,1
Maruti Suzuki,MAR966,Petrol,Automatic,SUV,Silver,776000.0,1.5,111,174,Yes,16.1,621,1
Honda,HON333,Petrol,Manual,Hatchback,Blue,1387000.0,1.4,183,149,Yes,13.2,561,1
Toyota,TOY668,Petrol,Automatic,SUV,Silver,3398000.0,1.4,121,206,Yes,17.8,521,1
BMW,BMW272,Diesel,Manual,SUV,Green,18453000.0,5.0,413,216,Yes,14.5,539,1
Honda,HON274,Petrol,Manual,SUV,Blue,2477000.0,3.0,104,202,No,12.3,595,1
Ford,FOR380,Diesel,Manual,Pickup,Red,3040000.0,3.2,103,181,No,13.3,232,1
Kia,KIA183,Diesel,Manual,Sedan,Red,2402000.0,2.3,184,202,No,13.8,437,1
Honda,HON995,Diesel,Manual,Sedan,Red,1721000.0,2.3,115,195,Yes,16.6,436,1
Tata,TAT199,Diesel,Manual,Hatchback,Green,1984000.0,1.0,79,160,Yes,12.4,507,1
Audi,AUD992,Petrol,Manual,SUV,Blue,6166000.0,2.2,337,242,Yes,16.4,30,0
Mercedes,MER625,Petrol,Manual,Coupe,Blue,5857000.0,2.1,419,212,Yes,20.0,366,1
Kia,KIA239,Electric,Manual,Pickup,Silver,2204000.0,2.8,241,168,No,36.0,149,1
Maruti Suzuki,MAR399,Diesel,Automatic,Sedan,Grey,939000.0,1.8,75,136,Yes,20.0,446,1
Ford,FOR291,Petrol,Manual,Hatchback,White,2626000.0,2.2,248,169,Yes,14.9,270,1
Honda,HON452,Diesel,Automatic,Hatchback,Green,2208000.0,2.2,202,143,Yes,15.0,587,1
Audi,AUD543,Diesel,Automatic,SUV,Blue,9529000.0,2.7,356,200,No,16.9,30,0
Tata,TAT323,Petrol,Automatic,SUV,Grey,947000.0,1.2,63,157,Yes,17.4,503,1
Toyota,TOY547,Petrol,Automatic,Hatchback,Grey,2180000.0,2.6,247,145,Yes,15.9,248,1
Mercedes,MER504,Petrol,Manual,Pickup,Red,10329000.0,2.2,320,181,Yes,17.8,148,1
Honda,HON181,Petrol,Manual,Sedan,Green,2773000.0,2.3,121,168,Yes,13.5,327,1
Maruti Suzuki,MAR248,Petrol,Automatic,SUV,Blue,1572000.0,1.3,99,152,No,15.4,695,1
Maruti Suzuki,MAR635,Petrol,Manual,Sedan,Grey,1708000.0,1.4,109,163,Yes,16.3,486,1
Ford,FOR755,Petrol,Manual,Coupe,Grey,3087000.0,2.0,176,225,Yes,17.2,358,1
Maruti Suzuki,MAR707,Petrol,Manual,Sedan,Grey,1679000.0,1.7,66,131,Yes,17.0,816,1
Ford,FOR473,Petrol,Manual,SUV,Silver,1699000.0,1.6,179,180,Yes,14.1,274,1
Honda,HON893,Petrol,Manual,Sedan,Grey,2167000.0,1.3,95,147,Yes,16.6,388,1
Honda,HON151,Petrol,Manual,Hatchback,Grey,1726000.0,2.8,226,151,No,15.1,542,1
Hyundai,HYU604,Petrol,Manual,Pickup,Grey,1782000.0,1.4,193,217,Yes,17.4,544,1
Mahindra,MAH916,Petrol,Manual,Pickup,Blue,3620000.0,1.7,108,196,Yes,15.0,343,1
Mahindra,MAH535,Diesel,Manual,Coupe,Blue,2447000.0,2.7,143,220,No,14.4,197,1
Mercedes,MER790,Diesel,Automatic,Pickup,Red,11416000.0,2.1,393,223,No,13.5,355,1
Honda,HON961,Diesel,Automatic,SUV,White,2010000.0,1.8,182,183,No,14.2,550,1
Mahindra,MAH770,Diesel,Manual,Coupe,Grey,1580000.0,2.2,184,221,Yes,12.2,350,1
Mercedes,MER814,Petrol,Manual,Hatchback,Grey,7482000.0,2.2,333,225,No,13.3,30,0
BMW,BMW586,Hybrid,Automatic,Coupe,Blue,14359000.0,2.6,328,293,Yes,28.3,69,0
BMW,BMW424,Petrol,Automatic,Sedan,Green,13905000.0,2.9,402,231,No,17.6,296,1
Audi,AUD566,Petrol,Automatic,Sedan,Silver,16265000.0,4.5,327,201,No,17.4,270,1
BMW,BMW845,Diesel,Automatic,Hatchback,Black,16180000.0,4.0,435,205,Yes,12.3,359,1
Toyota,TOY797,Diesel,Manual,Coupe,Black,2530000.0,3.1,143,235,Yes,12.6,457,1
Honda,HON238,Petrol,Automatic,Coupe,Blue,3629000.0,2.8,168,228,Yes,19.4,661,1
Maruti Suzuki,MAR960,Petrol,Manual,Sedan,Silver,1053000.0,2.0,63,141,No,14.4,215,1
Honda,HON661,Petrol,Automatic,SUV,Red,2850000.0,3.3,148,213,No,15.4,460,1
Toyota,TOY986,Diesel,Manual,SUV,White,2332000.0,2.2,157,160,No,14.3,574,1
Tata,TAT414,Petrol,Manual,Hatchback,Green,880000.0,1.3,97,143,No,17.7,313,1
Maruti Suzuki,MAR776,Petrol,Automatic,Hatchback,Blue,1236000.0,1.7,73,130,Yes,15.0,579,1
Tata,TAT287,Petrol,Automatic,Coupe,Blue,2021000.0,1.6,117,174,No,13.2,483,1
Mahindra,MAH120,Hybrid,Manual,Pickup,Silver,2872000.0,2.4,111,149,Yes,20.5,225,1
Tata,TAT453,Diesel,Automatic,Pickup,Grey,2020000.0,1.9,66,132,Yes,12.7,367,1
Tata,TAT685,Diesel,Manual,Hatchback,Red,1198000.0,1.5,100,150,No,19.6,339,1
Kia,KIA253,Hybrid,Manual,Sedan,Grey,1829000.0,3.0,143,170,Yes,27.1,376,1
Kia,KIA184,Diesel,Manual,Hatchback,Red,3946000.0,2.9,141,200,No,18.3,403,1
Kia,KIA413,Diesel,Manual,Sedan,Green,3246000.0,2.4,211,205,No,14.7,430,1
Tata,TAT874,Diesel,Automatic,Sedan,Black,974000.0,1.7,71,125,No,16.6,577,1
Tata,TAT797,Petrol,Manual,Sedan,Red,1985000.0,1.0,109,150,Yes,18.9,587,1
Ford,FOR453,Diesel,Manual,Coupe,White,1798000.0,1.9,128,231,Yes,13.2,418,1
Ford,FOR298,Petrol,Manual,Pickup,Black,2268000.0,3.2,202,210,Yes,13.1,116,1
Toyota,TOY544,Hybrid,Manual,Pickup,Grey,1372000.0,1.9,150,147,No,25.7,291,1
Mahindra,MAH840,Diesel,Manual,Hatchback,Red,2415000.0,1.3,202,198,No,18.7,376,1
Mercedes,MER513,Hybrid,Manual,Pickup,White,16545000.0,3.7,300,180,Yes,27.1,197,0
Toyota,TOY286,Petrol,Manual,Sedan,Silver,3609000.0,3.4,185,219,Yes,18.8,381,1
Audi,AUD159,Diesel,Automatic,SUV,Red,8649000.0,4.4,392,194,No,18.1,298,1
Mercedes,MER274,Petrol,Manual,Pickup,Green,11307000.0,2.3,315,245,Yes,16.1,30,0
Audi,AUD689,Petrol,Automatic,SUV,Green,13725000.0,4.7,227,208,No,13.3,249,1
Ford,FOR593,Electric,Manual,Coupe,Black,3226000.0,2.4,241,208,No,33.5,299,1
Audi,AUD550,Diesel,Automatic,SUV,Green,14078000.0,4.3,269,191,Yes,16.0,360,1
Hyundai,HYU238,Diesel,Manual,Sedan,White,2602000.0,1.8,245,180,Yes,18.9,636,1
Toyota,TOY987,Petrol,Manual,Hatchback,Silver,2674000.0,2.3,184,203,No,18.8,482,1
Mercedes,MER575,Hybrid,Manual,Sedan,Black,8110000.0,4.7,433,221,No,21.9,230,1
Mercedes,MER150,Electric,Automatic,Coupe,White,15056000.0,4.4,203,272,No,32.2,396,1
Mercedes,MER331,Petrol,Automatic,Sedan,Silver,14823000.0,2.9,235,242,No,13.2,30,0
Kia,KIA383,Diesel,Manual,Sedan,Red,3234000.0,2.6,156,217,No,13.1,508,1
Audi,AUD954,Diesel,Manual,Hatchback,White,10519000.0,3.3,350,208,No,12.8,233,1
Maruti Suzuki,MAR582,Electric,Manual,Hatchback,Grey,1106000.0,1.4,72,126,No,27.2,690,1
Maruti Suzuki,MAR156,Petrol,Automatic,SUV,Grey,822000.0,1.2,85,157,No,17.0,809,1
Mahindra,MAH170,Electric,Manual,Sedan,Blue,2008000.0,3.1,115,166,No,32.4,122,1
Tata,TAT598,Petrol,Manual,Sedan,White,1530000.0,1.6,66,145,Yes,19.4,536,1
Mercedes,MER890,Petrol,Manual,Pickup,Green,10337000.0,2.3,234,197,No,15.9,350,1
Ford,FOR867,Diesel,Automatic,Sedan,Blue,3433000.0,2.3,110,175,No,13.3,248,1
Hyundai,HYU165,Hybrid,Manual,Sedan,White,2936000.0,2.8,126,146,Yes,25.6,626,1
Kia,KIA908,Petrol,Automatic,Sedan,Red,1731000.0,2.6,210,166,Yes,15.9,342,1
Honda,HON546,Diesel,Manual,SUV,Green,4305000.0,1.6,203,192,No,19.0,566,1
BMW,BMW133,Petrol,Manual,Coupe,White,5895000.0,2.8,215,311,Yes,15.4,210,1
Audi,AUD301,Diesel,Automatic,Hatchback,Red,7084000.0,2.9,341,239,No,15.1,328,1
Mahindra,MAH338,Diesel,Automatic,Coupe,Black,4145000.0,1.8,200,231,Yes,14.2,289,1
Honda,HON650,Petrol,Manual,Sedan,Blue,1880000.0,3.3,242,198,Yes,17.8,413,1
Tata,TAT759,Hybrid,Automatic,Pickup,Blue,955000.0,1.1,108,153,No,26.8,432,1
Tata,TAT604,Petrol,Automatic,Sedan,Grey,858000.0,1.8,87,169,No,15.5,708,1
BMW,BMW188,Petrol,Automatic,Coupe,Grey,8102000.0,2.5,380,268,No,15.2,699,1
Kia,KIA838,Petrol,Manual,Pickup,Black,2042000.0,2.1,136,171,No,16.0,278,1
Toyota,TOY553,Petrol,Manual,Coupe,Black,1885000.0,2.1,151,200,Yes,20.0,431,1
BMW,BMW642,Petrol,Manual,Coupe,Black,9280000.0,4.5,426,248,No,18.6,157,1
Hyundai,HYU348,Petrol,Automatic,Sedan,Blue,1935000.0,1.5,140,167,Yes,15.2,363,1
Honda,HON978,Petrol,Manual,Hatchback,Silver,3099000.0,1.8,92,179,No,15.6,183,1
Audi,AUD714,Diesel,Manual,Pickup,Grey,5920000.0,2.4,317,196,No,19.0,294,1
Audi,AUD321,Petrol,Manual,Sedan,Blue,11271000.0,3.1,184,213,No,13.7,245,1
